filename	trial_type	topic_obj	topic_col	topic_loc	backgr_obj	backgr_col	backgr_loc	words	Gen_1	Gen_2	Gen_3	Gen_4	Gen_5	condition	chain
05-5.png	irr	cup	yellow	right	ball	blue	left	fop	fop	fop li	fop li	fop li	fop li	distractor	33
05-7.png	irr	cup	yellow	left	book	yellow	right	fop	fop	fop li	fop li	fop li	fop li	distractor	33
06-4.png	irr	cup	blue	left	pen	blue	right	fop	fop	fop pu	fop pu	fop pu	fop pu	distractor	33
06-6.png	irr	cup	blue	right	ball	yellow	left	fop	fop	fop pu	fop pu	fop pu	fop pu	distractor	33
07.png	rel	cup	yellow	left	cup	blue	right	fop li	fop li	fop li	fop li	fop li	fop li	distractor	33
07-2.png	rel	cup	yellow	right	cup	blue	left	fop li	fop li	fop li	fop li	fop li	fop li	distractor	33
08.png	rel	cup	blue	left	cup	yellow	right	fop pu	fop pu	fop pu	fop pu	fop pu	fop pu	distractor	33
08-2.png	rel	cup	blue	right	cup	yellow	left	fop pu	fop pu	fop pu	fop pu	fop pu	fop pu	distractor	33
09-2.png	irr	ball	yellow	left	cup	yellow	right	kur	kur	kur li	kurl li	kurl li	kurl li	distractor	33
09-4.png	irr	ball	yellow	right	book	blue	left	kur	kur li	kur li	kur li	kurl li	kurl li	distractor	33
10-2.png	irr	ball	blue	right	pen	yellow	left	kur	kur	kur pu	kurl pu	kurl pu	kurl pu	distractor	33
10-5.png	irr	ball	blue	left	book	blue	right	kur	kur	kur pu	kurl pu	kurl pu	kurl pu	distractor	33
11.png	rel	ball	yellow	left	ball	blue	right	kur li	kur li	kur li	kurl li	kurl li	kurl li	distractor	33
11-2.png	rel	ball	yellow	right	ball	blue	left	kur li	kur li	kur li	kurl li	kurl li	kurl li	distractor	33
12.png	rel	ball	blue	right	ball	yellow	left	kur pu	kur pu	kur pu	kurl pu	kurl pu	kurl pu	distractor	33
12-2.png	rel	ball	blue	left	ball	yellow	right	kur pu	kur pu	kur pu	kurl pu	kurl pu	kurl pu	distractor	33
13-2.png	irr	book	yellow	left	ball	yellow	right	yan	yan	yan li	yan li	yan li	yan li	distractor	33
13-4.png	irr	book	yellow	right	pen	blue	left	yan	yan	yan li	yan li	yan li	yan li	distractor	33
14-2.png	irr	book	blue	right	cup	blue	left	yan	yan	yan pu	yan pu	yan pu	yan pu	distractor	33
14-5.png	irr	book	blue	left	pen	yellow	right	yan	yan	yan pu	yan pu	yan pu	yan pu	distractor	33
15.png	rel	book	yellow	left	book	blue	right	yan li	yan li	yan li	yan li	yan li	yan li	distractor	33
15-2.png	rel	book	yellow	right	book	blue	left	yan li	yan li	yan li	yan li	yan li	yan li	distractor	33
16.png	rel	book	blue	right	book	yellow	left	yan pu	yan pu	yan pu	yan pu	yan pu	yan pu	distractor	33
16-2.png	rel	book	blue	left	book	yellow	right	yan pu	yan pu	yan pu	yan pu	yan pu	yan pu	distractor	33
01-4.png	irr	pen	yellow	left	book	yellow	left	meeb	meeb	meeb li	meeb li	meeb li	meeb li	distractor	34
01-6.png	irr	pen	yellow	right	cup	blue	right	meeb	meeb	meeb li	meeb li	meeb li	meeb li	distractor	34
02-3.png	irr	pen	blue	left	ball	blue	right	meeb	meeb	meeb pu	meeb pu	meeb pu	meeb pu	distractor	34
02-7.png	irr	pen	blue	right	cup	yellow	left	meeb	meeb	meeb pu	meeb pu	meeb pu	meeb pu	distractor	34
03.png	rel	pen	yellow	left	pen	blue	right	meeb li	meeb li	meeb li	meeb li	meeb li	meeb li	distractor	34
03-2.png	rel	pen	yellow	right	pen	blue	left	meeb li	meeb li	meeb li	meeb li	meeb li	meeb li	distractor	34
04.png	rel	pen	blue	right	pen	yellow	left	meeb pu	meeb pu	meeb pu	meeb pu	meeb pu	meeb pu	distractor	34
04-2.png	rel	pen	blue	left	pen	yellow	right	meeb pu	meeb pu	meeb pu	meeb pu	meeb pu	meeb pu	distractor	34
05-5.png	irr	cup	yellow	right	ball	blue	left	fop	fop	fop li	fop li	fop li	fob li	distractor	34
05-7.png	irr	cup	yellow	left	book	yellow	right	fop	fop	fop li	fop li	fop li	fob li	distractor	34
06-4.png	irr	cup	blue	left	pen	blue	right	fop	fop	fop pu	fop pu	fop pu	fob pu	distractor	34
06-6.png	irr	cup	blue	right	ball	yellow	left	fop	fop	fop pu	fop pu	fop po	fob pu	distractor	34
07.png	rel	cup	yellow	left	cup	blue	right	fop li	fop li	fop li	fop li	fop pu	fob li	distractor	34
07-2.png	rel	cup	yellow	right	cup	blue	left	fop li	fop li	fop li	fop li	fop li	fob li	distractor	34
08.png	rel	cup	blue	left	cup	yellow	right	fop pu	fop pu	fop pu	fop pu	fop pu	fob pu	distractor	34
08-2.png	rel	cup	blue	right	cup	yellow	left	fop pu	fop pu	fop pu	fop pu	fop pu	fob pu	distractor	34
09-2.png	irr	ball	yellow	left	cup	yellow	right	kur	kur 	kur li	kur li	kur li	kur li	distractor	34
09-4.png	irr	ball	yellow	right	book	blue	left	kur	kur	kur li	kur li	kur li	kur li	distractor	34
10-2.png	irr	ball	blue	right	pen	yellow	left	kur	kur	kur pu	kur pu	kur pu	kur pu	distractor	34
10-5.png	irr	ball	blue	left	book	blue	right	kur	kur	kur pu	kur pu	kur pu	kur pu	distractor	34
11.png	rel	ball	yellow	left	ball	blue	right	kur li	kur li	kur li	kur li	kur li	kur li	distractor	34
11-2.png	rel	ball	yellow	right	ball	blue	left	kur li	kur l	kur li	kur li	kur li	kur li	distractor	34
12.png	rel	ball	blue	right	ball	yellow	left	kur pu	kur pu	kur pu	kur pu	kur pu	kur pu	distractor	34
12-2.png	rel	ball	blue	left	ball	yellow	right	kur pu	kur pu	kur pu	kur pu	kur pu	kur pu	distractor	34
13-2.png	irr	book	yellow	left	ball	yellow	right	yan	yan	yan li	yan li	yan li	yan li	distractor	34
13-4.png	irr	book	yellow	right	pen	blue	left	yan	yan	yan li	yan li	yan li	yan li	distractor	34
14-2.png	irr	book	blue	right	cup	blue	left	yan	yan	yan pu	yan pu	yan pu	yan pu	distractor	34
14-5.png	irr	book	blue	left	pen	yellow	right	yan	yan	yan pu	yan pu	yan pu	yan pu	distractor	34
15.png	rel	book	yellow	left	book	blue	right	yan li	yan li	yan li	yan li	yan li	yan li	distractor	34
15-2.png	rel	book	yellow	right	book	blue	left	yan li	yan li	yan li	yan li	yan li	yan li	distractor	34
16.png	rel	book	blue	right	book	yellow	left	yan pu	yan pu	yan pu	yan pu	yan pu	yan pu	distractor	34
16-2.png	rel	book	blue	left	book	yellow	right	yan pu	yan li	yan pu	yan pu	yan pu	yan pu	distractor	34
01-4.png	irr	pen	yellow	left	book	yellow	left	meeb	meeb li	meeb li	meeb li	meeb li	meeb li	distractor	35
01-6.png	irr	pen	yellow	right	cup	blue	right	meeb	meeb li	meeb li	meeb li	meeb li	meeb li	distractor	35
02-3.png	irr	pen	blue	left	ball	blue	right	meeb	meeb	meeb pu	meeb lu	meeb lu	meeb lu	distractor	35
02-7.png	irr	pen	blue	right	cup	yellow	left	meeb	meeb pu	meeb pu	meeb lu	meeb lu	meeb lu	distractor	35
03.png	rel	pen	yellow	left	pen	blue	right	meeb li	meeb li	meeb li	meeb li	meeb li	meeb li	distractor	35
03-2.png	rel	pen	yellow	right	pen	blue	left	meeb li	meeb li	meeb li	meeb li	meeb li	meeb li	distractor	35
04.png	rel	pen	blue	right	pen	yellow	left	meeb pu	meeb	meeb pu	meeb lu	meeb lu	meeb lu	distractor	35
04-2.png	rel	pen	blue	left	pen	yellow	right	meeb pu	meeb	meeb pu	meeb lu	meeb lu	meeb lu	distractor	35
05-5.png	irr	cup	yellow	right	ball	blue	left	fop	fop li	fop li	pur li	pur li	pur li	distractor	35
05-7.png	irr	cup	yellow	left	book	yellow	right	fop	fop li	fop li	pur li	pur li	pur li	distractor	35
06-4.png	irr	cup	blue	left	pen	blue	right	fop	fop	fup pu	pur lu	pur lu	pur lu	distractor	35
06-6.png	irr	cup	blue	right	ball	yellow	left	fop	fop pu	fop pu	pur li	pur lu	pur lu	distractor	35
07.png	rel	cup	yellow	left	cup	blue	right	fop li	fop li	fop li	pur li	pur li	pur li	distractor	35
07-2.png	rel	cup	yellow	right	cup	blue	left	fop li	fop li	fup li	pur li	pur li	pur li	distractor	35
08.png	rel	cup	blue	left	cup	yellow	right	fop pu	fop pu	fup pu	pur lu	pur lu	pur lu	distractor	35
08-2.png	rel	cup	blue	right	cup	yellow	left	fop pu	fop	fup pu	pur lu	pur lu	pur lu	distractor	35
09-2.png	irr	ball	yellow	left	cup	yellow	right	kur	kur li	kur li	kur li	kur li	kur li	distractor	35
09-4.png	irr	ball	yellow	right	book	blue	left	kur	kur li	kur li	kur li	kur li	kur li	distractor	35
10-2.png	irr	ball	blue	right	pen	yellow	left	kur	kur pu	kur pu	kur lu	kur lu	kur lu	distractor	35
10-5.png	irr	ball	blue	left	book	blue	right	kur	kur pu	kur pu	kur lu	kur lu	kur lu	distractor	35
11.png	rel	ball	yellow	left	ball	blue	right	kur li	kur li	kur li	kur li	kur li	kur li	distractor	35
11-2.png	rel	ball	yellow	right	ball	blue	left	kur li	kur li	kur li	kur li	kur li	kur li	distractor	35
12.png	rel	ball	blue	right	ball	yellow	left	kur pu	kur pu	kur pu	kur lu	kur lu	kur lu	distractor	35
12-2.png	rel	ball	blue	left	ball	yellow	right	kur pu	kur 	kur pu	kur lu	kur lu	kur lu	distractor	35
13-2.png	irr	book	yellow	left	ball	yellow	right	yan	yan li	yan li	yan li	yan li	yan li	distractor	35
13-4.png	irr	book	yellow	right	pen	blue	left	yan	yan li	yan li	yan li	yan li	yan li	distractor	35
14-2.png	irr	book	blue	right	cup	blue	left	yan	yan pu	yan pu	yan lu	yan lu	yan lu	distractor	35
14-5.png	irr	book	blue	left	pen	yellow	right	yan	yan pu	yan pu	yan lu	yan lu	yan lu	distractor	35
15.png	rel	book	yellow	left	book	blue	right	yan li	yan li	yan li+	yan li	yan li	yan li	distractor	35
15-2.png	rel	book	yellow	right	book	blue	left	yan li	yan li	yan li	yan li	yan li	yan li	distractor	35
16.png	rel	book	blue	right	book	yellow	left	yan pu	yan	yan pu	yan lu	yan lu	yan lu	distractor	35
16-2.png	rel	book	blue	left	book	yellow	right	yan pu	fop pu	yan pu	yan lu	yan lu	yan lu	distractor	35
01-4.png	irr	pen	yellow	left	book	yellow	left	meeb	meeb	meeb	meeb	meeb li	meeb li	distractor	36
01-6.png	irr	pen	yellow	right	cup	blue	right	meeb	meeb	meeb	meeb li	meeb li	meeb li 	distractor	36
02-3.png	irr	pen	blue	left	ball	blue	right	meeb	meeb	meeb	meeb	meeb pu	meeb pu	distractor	36
02-7.png	irr	pen	blue	right	cup	yellow	left	meeb	meeb	meeb	meeb pu	meeb pu	meeb pu	distractor	36
03.png	rel	pen	yellow	left	pen	blue	right	meeb li	meeb li	meeb li	meeb li	meeb li	meeb li 	distractor	36
03-2.png	rel	pen	yellow	right	pen	blue	left	meeb li	meeb pu	meeb li	meeb li	meeb li	meeb li	distractor	36
04.png	rel	pen	blue	right	pen	yellow	left	meeb pu	meeb pu	meeb pu	meeb pu	meeb pu	meeb pu	distractor	36
04-2.png	rel	pen	blue	left	pen	yellow	right	meeb pu	meeb pu	meeb pu	meeb pu	meeb pu	meeb pu	distractor	36
05-5.png	irr	cup	yellow	right	ball	blue	left	fop	fop	fop	li	li	li 	distractor	36
05-7.png	irr	cup	yellow	left	book	yellow	right	fop	fop	fop	li	li	li	distractor	36
06-4.png	irr	cup	blue	left	pen	blue	right	fop	fop	fop	pu	pu	kur pu	distractor	36
06-6.png	irr	cup	blue	right	ball	yellow	left	fop	fop	fop	kep pu	pu	pu	distractor	36
07.png	rel	cup	yellow	left	cup	blue	right	fop li	fop li	fop li	li	li	li	distractor	36
07-2.png	rel	cup	yellow	right	cup	blue	left	fop li	fop li	fop li	li	li	li	distractor	36
08.png	rel	cup	blue	left	cup	yellow	right	fop pu	fop pu	fop pu	pu	pu	pu	distractor	36
08-2.png	rel	cup	blue	right	cup	yellow	left	fop pu	fop pu	fop pu	pu	pu	pu	distractor	36
09-2.png	irr	ball	yellow	left	cup	yellow	right	kur	kur	kur	kur li	kur li	kur li	distractor	36
09-4.png	irr	ball	yellow	right	book	blue	left	kur	kur	kur	kur li	kur li	li	distractor	36
10-2.png	irr	ball	blue	right	pen	yellow	left	kur	kur	kur	kur pu	kur pu	kur pu	distractor	36
10-5.png	irr	ball	blue	left	book	blue	right	kur	kur	kur	kur	kur pu	kur pu	distractor	36
11.png	rel	ball	yellow	left	ball	blue	right	kur li	kur li	kur li	kur li	kur li	kur li	distractor	36
11-2.png	rel	ball	yellow	right	ball	blue	left	kur li	kur li	kur li	kur li	kur li	kur li 	distractor	36
12.png	rel	ball	blue	right	ball	yellow	left	kur pu	kur pu	kur pu	kur pu	kur pu	kur pu	distractor	36
12-2.png	rel	ball	blue	left	ball	yellow	right	kur pu	kur pu	kur pu	kur pu	kir pu	kur pu 	distractor	36
13-2.png	irr	book	yellow	left	ball	yellow	right	yan	yan	yan	yan	yan li	yan li	distractor	36
13-4.png	irr	book	yellow	right	pen	blue	left	yan	yan	yan	yan li	yan li	yan li 	distractor	36
14-2.png	irr	book	blue	right	cup	blue	left	yan	yan	yan	yan pu	yan pu	yan pu	distractor	36
14-5.png	irr	book	blue	left	pen	yellow	right	yan	yan	yan	yan pu	yan pu	yan pu	distractor	36
15.png	rel	book	yellow	left	book	blue	right	yan li	yan li	yan li	yan li	yan li	yan li	distractor	36
15-2.png	rel	book	yellow	right	book	blue	left	yan li	yan pu	yan li	yan li	yan li	yan li	distractor	36
16.png	rel	book	blue	right	book	yellow	left	yan pu	yan pu	yan pu	yan pu	yan pu	yan pu	distractor	36
16-2.png	rel	book	blue	left	book	yellow	right	yan pu	yan pu	yan pu	yan pu	yan pu	yan pu	distractor	36
01-4.png	irr	pen	yellow	left	book	yellow	left	meeb	meeb	meeb li	meeb	meeb li	li	distractor	37
01-6.png	irr	pen	yellow	right	cup	blue	right	meeb	kur	meeb	meeb	meeb	li	distractor	37
02-3.png	irr	pen	blue	left	ball	blue	right	meeb	meeb pu	meeb	meeb	meeb 	pu	distractor	37
02-7.png	irr	pen	blue	right	cup	yellow	left	meeb	meeb	meeb pu	meeb	meeb 	pu	distractor	37
03.png	rel	pen	yellow	left	pen	blue	right	meeb li	kur li	meeb li	meeb li	meeb li	li	distractor	37
03-2.png	rel	pen	yellow	right	pen	blue	left	meeb li	meeb li	meeb li	meeb li	meeb li	li	distractor	37
04.png	rel	pen	blue	right	pen	yellow	left	meeb pu	meeb pu	meeb pu	meeb pu	meeb pu	pu	distractor	37
04-2.png	rel	pen	blue	left	pen	yellow	right	meeb pu	yop pu	meeb pu	meeb pu	meeb pu	yok pu	distractor	37
05-5.png	irr	cup	yellow	right	ball	blue	left	fop	yop li	yop li	yok	yok li	yok li	distractor	37
05-7.png	irr	cup	yellow	left	book	yellow	right	fop	fop	yop li	yok	yok li	li	distractor	37
06-4.png	irr	cup	blue	left	pen	blue	right	fop	?	yop	yop pu	yok pu	kur pu	distractor	37
06-6.png	irr	cup	blue	right	ball	yellow	left	fop	yop pu	yok pu	yok	yok	yok pu	distractor	37
07.png	rel	cup	yellow	left	cup	blue	right	fop li	yop li	yok li	yok li	yok li	yok li	distractor	37
07-2.png	rel	cup	yellow	right	cup	blue	left	fop li	?	yok li	yok li	yok li	yok li	distractor	37
08.png	rel	cup	blue	left	cup	yellow	right	fop pu	yop pu	yok pu	yok pu	yok pu	yok pu	distractor	37
08-2.png	rel	cup	blue	right	cup	yellow	left	fop pu	yop pu	yok pu	yok pu	yok pu	yok pu	distractor	37
09-2.png	irr	ball	yellow	left	cup	yellow	right	kur	kur li	kur	kur	kur	kur li	distractor	37
09-4.png	irr	ball	yellow	right	book	blue	left	kur	kur li	kur	kur	kur	kur li	distractor	37
10-2.png	irr	ball	blue	right	pen	yellow	left	kur	kur	kur pu	kur	kur pu	kur li	distractor	37
10-5.png	irr	ball	blue	left	book	blue	right	kur	kur	kur	kur	kur	meeb pu	distractor	37
11.png	rel	ball	yellow	left	ball	blue	right	kur li	kur li	kur li	kur li	kur li	kur li	distractor	37
11-2.png	rel	ball	yellow	right	ball	blue	left	kur li	kur li	kur li	kur li	kur li	meeb li	distractor	37
12.png	rel	ball	blue	right	ball	yellow	left	kur pu	kur pu	kur pu	kur pu	kur pu	kur pu	distractor	37
12-2.png	rel	ball	blue	left	ball	yellow	right	kur pu	kur pu	kur pu	kur pu	kur pu	kur pu	distractor	37
13-2.png	irr	book	yellow	left	ball	yellow	right	yan	kur	meeb 	meeb	meeb	meeb li	distractor	37
13-4.png	irr	book	yellow	right	pen	blue	left	yan	meeb	meeb li	meeb li	meeb li	meeb li	distractor	37
14-2.png	irr	book	blue	right	cup	blue	left	yan	meeb pu	meeb	meeb	meeb	meeb pu	distractor	37
14-5.png	irr	book	blue	left	pen	yellow	right	yan	meeb pu	meeb pu	meeb pu	meeb pu	meeb pu	distractor	37
15.png	rel	book	yellow	left	book	blue	right	yan li	yop li	meeb li	meeb li	meeb li	meeb li	distractor	37
15-2.png	rel	book	yellow	right	book	blue	left	yan li	yop li	meeb li	meeb li	meeb li	meeb li	distractor	37
16.png	rel	book	blue	right	book	yellow	left	yan pu	pu	meeb pu	meeb pu	meeb pu	meeb pu	distractor	37
16-2.png	rel	book	blue	left	book	yellow	right	yan pu	yop	meeb pu	meeb pu	meeb pu	meeb pu	distractor	37
01-4.png	irr	pen	yellow	left	book	yellow	left	meeb	meeb	meeb	meeb	meeb li	meeb li	distractor	38
01-6.png	irr	pen	yellow	right	cup	blue	right	meeb	meeb	meeb li	meeb	meeb li	meeb li	distractor	38
02-3.png	irr	pen	blue	left	ball	blue	right	meeb	meeb	meeb pu	meeb	meeb	meeb pun	distractor	38
02-7.png	irr	pen	blue	right	cup	yellow	left	meeb	meeb	meeb	meeb	meeb pun	meeb pun	distractor	38
03.png	rel	pen	yellow	left	pen	blue	right	meeb li	meeb li	meeb li	meeb li	meeb li	meeb li	distractor	38
03-2.png	rel	pen	yellow	right	pen	blue	left	meeb li	meeb 	meeb li	meeb li	meeb li	meeb li	distractor	38
04.png	rel	pen	blue	right	pen	yellow	left	meeb pu	meeb li	meeb pu	meen pun	meeb pun	meeb pun	distractor	38
04-2.png	rel	pen	blue	left	pen	yellow	right	meeb pu	meeb	meeb pu	meeb pun	meeb pun	meeb pun	distractor	38
05-5.png	irr	cup	yellow	right	ball	blue	left	fop	fop li	fop li	fop li	fop li	fup li	distractor	38
05-7.png	irr	cup	yellow	left	book	yellow	right	fop	fop pu	fop li	fop li	fop li	fup li	distractor	38
06-4.png	irr	cup	blue	left	pen	blue	right	fop	fop pu	fop	fop	fop pun	fup pun	distractor	38
06-6.png	irr	cup	blue	right	ball	yellow	left	fop	fop pu	fop pu	fop	fop pun	fup pun	distractor	38
07.png	rel	cup	yellow	left	cup	blue	right	fop li	fop l	fop li	fop li	fop li	fup li	distractor	38
07-2.png	rel	cup	yellow	right	cup	blue	left	fop li	fop	fop li	fop li	fop li	fup li	distractor	38
08.png	rel	cup	blue	left	cup	yellow	right	fop pu	fop pu	fop pu	fop pun	fop pun	fup pun	distractor	38
08-2.png	rel	cup	blue	right	cup	yellow	left	fop pu	fop pu	fop pu	fop pun	fop pun	fup pun	distractor	38
09-2.png	irr	ball	yellow	left	cup	yellow	right	kur	kur li	kur	kur	kur li	kur li	distractor	38
09-4.png	irr	ball	yellow	right	book	blue	left	kur	kur li	kur	kur	kur li	kur li	distractor	38
10-2.png	irr	ball	blue	right	pen	yellow	left	kur	kur	kur	kur	kur pun	kur pun	distractor	38
10-5.png	irr	ball	blue	left	book	blue	right	kur	kur li	kur	kur pun	kur pun	kur pun	distractor	38
11.png	rel	ball	yellow	left	ball	blue	right	kur li	kur	kur li	kur li	kur li	kur li	distractor	38
11-2.png	rel	ball	yellow	right	ball	blue	left	kur li	kur pu	kur li	kur li	kur li	kur li	distractor	38
12.png	rel	ball	blue	right	ball	yellow	left	kur pu	kur pu	kur pu	kur	kur pun	kur pun	distractor	38
12-2.png	rel	ball	blue	left	ball	yellow	right	kur pu	kur	kur pu	kur	kur pun	kur pun	distractor	38
13-2.png	irr	book	yellow	left	ball	yellow	right	yan	yan	yan	yan li	yan li	yan li	distractor	38
13-4.png	irr	book	yellow	right	pen	blue	left	yan	yan	yan 	yan	yan li	yan li	distractor	38
14-2.png	irr	book	blue	right	cup	blue	left	yan	yan	yan pu	yan	yan pun	yan pun	distractor	38
14-5.png	irr	book	blue	left	pen	yellow	right	yan	yan	yan pu	yan pu	yan pun	kur pun	distractor	38
15.png	rel	book	yellow	left	book	blue	right	yan li	yan li	yan li	yan li	yan li	yan li	distractor	38
15-2.png	rel	book	yellow	right	book	blue	left	yan li	yan	yan li	yan li	yan li	yan li	distractor	38
16.png	rel	book	blue	right	book	yellow	left	yan pu	yan pu	yan pu	yan pun	yan pun	yan pun	distractor	38
16-2.png	rel	book	blue	left	book	yellow	right	yan pu	yan pu	yan pu	yan pun	yan pun	yan pun	distractor	38
01-4.png	irr	pen	yellow	left	book	yellow	left	meeb	meeb	meeb	meeb li	meeb li	meeb lis	distractor	39
01-6.png	irr	pen	yellow	right	cup	blue	right	meeb	meeb	meeb	meeb li	meeb li	meeb lis	distractor	39
02-3.png	irr	pen	blue	left	ball	blue	right	meeb	meeb	meeb	meeb pu	meeb pu	meen pu	distractor	39
02-7.png	irr	pen	blue	right	cup	yellow	left	meeb	meeb	meeb pu	meeb pu	meeb pu	lis pu	distractor	39
03.png	rel	pen	yellow	left	pen	blue	right	meeb li	meeb li	meeb li	meeb li	meeb li	meeb lis	distractor	39
03-2.png	rel	pen	yellow	right	pen	blue	left	meeb li	meeb li	meeb li	meeb li	meeb li	meeb lis	distractor	39
04.png	rel	pen	blue	right	pen	yellow	left	meeb pu	meeb pu	meeb pu	meeb pu	meeb li	meeb pu	distractor	39
04-2.png	rel	pen	blue	left	pen	yellow	right	meeb pu	meeb pu	meeb pu	meeb pu	meeb pu	meeb pu	distractor	39
05-5.png	irr	cup	yellow	right	ball	blue	left	fop	fop	fop	kup li	kup li	kup lis	distractor	39
05-7.png	irr	cup	yellow	left	book	yellow	right	fop	fop	fop	kup li	kup li	kup lis	distractor	39
06-4.png	irr	cup	blue	left	pen	blue	right	fop	fop	fop pu	kop pu	kup pu	kup pu	distractor	39
06-6.png	irr	cup	blue	right	ball	yellow	left	fop	fop	fop pu	kup pu	kup pu	kup pu	distractor	39
07.png	rel	cup	yellow	left	cup	blue	right	fop li	fop li	fop li	kup li	kup li	kup lis	distractor	39
07-2.png	rel	cup	yellow	right	cup	blue	left	fop li	fop li	fop li	kur li	kup li	kup lis	distractor	39
08.png	rel	cup	blue	left	cup	yellow	right	fop pu	fop pu	fop pu	kup pu	kup pu	kup pu	distractor	39
08-2.png	rel	cup	blue	right	cup	yellow	left	fop pu	fop pu	fop pu	kur pu	kup pu	kup pu	distractor	39
09-2.png	irr	ball	yellow	left	cup	yellow	right	kur	kur	kur	kur li	kur li	kur lis	distractor	39
09-4.png	irr	ball	yellow	right	book	blue	left	kur	kur	kur	kur li	kur li	kur lis	distractor	39
10-2.png	irr	ball	blue	right	pen	yellow	left	kur	kur	kur pu	kur pu	kur pu	kur pu	distractor	39
10-5.png	irr	ball	blue	left	book	blue	right	kur	kur	kur	kur pu	kur pu	kur pu	distractor	39
11.png	rel	ball	yellow	left	ball	blue	right	kur li	kur li	kur li	kur li	kur li	kur lis	distractor	39
11-2.png	rel	ball	yellow	right	ball	blue	left	kur li	kur li	kur li	kur li	kur li	kur li	distractor	39
12.png	rel	ball	blue	right	ball	yellow	left	kur pu	kur pu	kur pu	kur pu	kur pu	kur pu	distractor	39
12-2.png	rel	ball	blue	left	ball	yellow	right	kur pu	kur pu	kur pu	kur li	kur pu	kur pu	distractor	39
13-2.png	irr	book	yellow	left	ball	yellow	right	yan	yen	yen li	yen li	yen li	yen li	distractor	39
13-4.png	irr	book	yellow	right	pen	blue	left	yan	yen	yen li	yen li	yen li	yen lis	distractor	39
14-2.png	irr	book	blue	right	cup	blue	left	yan	yen	yen	yen pu	yen pu	yen pu	distractor	39
14-5.png	irr	book	blue	left	pen	yellow	right	yan	yen	yen pu	yen pu	yen pu	yen pu	distractor	39
15.png	rel	book	yellow	left	book	blue	right	yan li	yen li	yen li	yen li	yen li	yen lis	distractor	39
15-2.png	rel	book	yellow	right	book	blue	left	yan li	yen li	yen li	yen li	yen li	yen lis	distractor	39
16.png	rel	book	blue	right	book	yellow	left	yan pu	yen pu	yen pu	yen pu	yen pu	yen pu	distractor	39
16-2.png	rel	book	blue	left	book	yellow	right	yan pu	yen pu	yen pu	yen pu	yen pu	yen pu	distractor	39
01-4.png	irr	pen	yellow	left	book	yellow	left	meeb	meeb	meeb	meeb li	meeb li	meeb li	distractor	40
01-6.png	irr	pen	yellow	right	cup	blue	right	meeb	meeb	meeb	meeb li	meeb li	meeb li	distractor	40
02-3.png	irr	pen	blue	left	ball	blue	right	meeb	meeb	meeb	meeb pu	meeb pu	meeb pu	distractor	40
02-7.png	irr	pen	blue	right	cup	yellow	left	meeb	meeb	meeb	meeb pu	meeb pu	meeb pu	distractor	40
03.png	rel	pen	yellow	left	pen	blue	right	meeb li	meeb li	meeb li	meeb li	meeb li	meeb li	distractor	40
03-2.png	rel	pen	yellow	right	pen	blue	left	meeb li	meeb li	meeb li	meeb li	meeb li	meeb li	distractor	40
04.png	rel	pen	blue	right	pen	yellow	left	meeb pu	meeb pu	meeb pu	meeb pu	meeb pu	meeb pu	distractor	40
04-2.png	rel	pen	blue	left	pen	yellow	right	meeb pu	meeb pu	meeb pu	meeb pu	meeb pu	meeb pu	distractor	40
05-5.png	irr	cup	yellow	right	ball	blue	left	fop	fop	fop	li	li	li	distractor	40
05-7.png	irr	cup	yellow	left	book	yellow	right	fop	fop	fop	li	li	li	distractor	40
06-4.png	irr	cup	blue	left	pen	blue	right	fop	fop	fop pu	yan pu	pu	meeb pu	distractor	40
06-6.png	irr	cup	blue	right	ball	yellow	left	fop	fop	fop pu	pu	pu	pu	distractor	40
07.png	rel	cup	yellow	left	cup	blue	right	fop li	fop li	fop li	yan pu	li	li	distractor	40
07-2.png	rel	cup	yellow	right	cup	blue	left	fop li	fop li	fop li	yan li	li	meeb li	distractor	40
08.png	rel	cup	blue	left	cup	yellow	right	fop pu	fop pu	fop pu	yan pu	pu	pu	distractor	40
08-2.png	rel	cup	blue	right	cup	yellow	left	fop pu	fop pu	fop pu	yop pu	pu	pu	distractor	40
09-2.png	irr	ball	yellow	left	cup	yellow	right	kur	kur	kur	kur li	kur li	kur li	distractor	40
09-4.png	irr	ball	yellow	right	book	blue	left	kur	kur li	kur li	kur li	kur li	kur li	distractor	40
10-2.png	irr	ball	blue	right	pen	yellow	left	kur	kur	kur pu	kur pu	kur pu	kur pu	distractor	40
10-5.png	irr	ball	blue	left	book	blue	right	kur	kur	kur	kur pu	kur pu	kur pu	distractor	40
11.png	rel	ball	yellow	left	ball	blue	right	kur li	kur li	kur li	kur li	kur li	kur li	distractor	40
11-2.png	rel	ball	yellow	right	ball	blue	left	kur li	kur li	kur li	kur li	kur li	kur li	distractor	40
12.png	rel	ball	blue	right	ball	yellow	left	kur pu	kur pu	kur pu	kur pu	kur pu	kur pu	distractor	40
12-2.png	rel	ball	blue	left	ball	yellow	right	kur pu	kur pu	kur pu	kur pu	kur pu	kur pu	distractor	40
13-2.png	irr	book	yellow	left	ball	yellow	right	yan	yan	yan	yan li	yan li	yan li	distractor	40
13-4.png	irr	book	yellow	right	pen	blue	left	yan	yan	yan li	li	yan li	yan li	distractor	40
